y,x,intensity,type
2816.0,630.0,167.0,star
809.0,1127.0,130.0,star
2137.0,22.0,169.0,star
1442.0,976.0,152.0,star
1223.0,2201.0,123.0,star
675.0,2345.0,140.0,star
814.0,1005.0,150.0,star
1476.0,96.0,141.0,star
2279.0,1428.0,124.0,star
1878.0,1453.0,117.0,star
1505.0,923.0,144.0,star
2806.0,1428.0,117.0,star
2019.0,571.0,149.0,star
784.0,139.0,170.0,star
1169.0,2004.0,126.0,star
2025.0,1446.0,123.0,star
976.0,2665.0,150.0,star
942.0,2214.0,131.0,star
1956.0,1529.0,125.0,star
2809.0,1338.0,164.0,star
849.0,2247.0,149.0,star
2119.0,1163.0,126.0,star
1217.0,1575.0,120.0,star
1478.0,1099.0,138.0,star
1283.0,126.0,166.0,star
1328.0,1681.0,123.0,star
1431.0,1109.0,151.0,star
1316.0,2252.0,125.0,star
1337.0,2243.0,131.0,star
1495.0,935.0,129.0,star
2317.0,1782.0,152.0,star
961.0,2175.0,140.0,star
2380.0,1003.0,145.0,star
2008.0,1324.0,120.0,star
2768.0,225.0,163.0,star
2347.0,2361.0,163.0,star
1212.0,2753.0,144.0,star
1847.0,1083.0,130.0,star
2452.0,1248.0,129.0,star
1267.0,1494.0,122.0,star
1480.0,2718.0,155.0,star
1161.0,1961.0,128.0,star
1880.0,958.0,146.0,star
177.0,914.0,124.0,star
1830.0,1438.0,120.0,star
2773.0,1545.0,154.0,star
2056.0,2183.0,134.0,star
1272.0,650.0,151.0,star
1722.0,2300.0,128.0,star
2836.0,1229.0,155.0,star
1445.0,1010.0,149.0,star
2017.0,909.0,131.0,star
2840.0,1566.0,150.0,star
995.0,820.0,142.0,star
1292.0,1462.0,125.0,star
1124.0,1612.0,117.0,star
708.0,2142.0,145.0,star
1765.0,2788.0,151.0,star
1490.0,1948.0,133.0,star
2505.0,136.0,171.0,star
1076.0,1793.0,134.0,star
1481.0,1900.0,116.0,star
1275.0,2372.0,135.0,star
1858.0,2208.0,141.0,star
1602.0,2027.0,127.0,star
1765.0,1370.0,134.0,star
1686.0,2676.0,140.0,star
2314.0,2033.0,148.0,star
2807.0,1416.0,142.0,star
961.0,2089.0,141.0,star
1828.0,386.0,134.0,star
1857.0,2922.0,165.0,star
666.0,2301.0,157.0,star
1484.0,966.0,122.0,star
1219.0,2291.0,131.0,star
1930.0,188.0,146.0,star
866.0,2095.0,144.0,star
2061.0,2035.0,129.0,star
2113.0,1990.0,130.0,star
2467.0,1513.0,144.0,star
1973.0,1349.0,119.0,star
964.0,1174.0,126.0,star
2118.0,1289.0,128.0,star
1991.0,841.0,143.0,star
1514.0,1948.0,124.0,star
1379.0,1869.0,130.0,star
1533.0,1932.0,125.0,star
1098.0,1925.0,125.0,star
3049.0,2387.0,156.0,star
2252.0,1933.0,138.0,star
3040.0,2316.0,151.0,star
1551.0,2457.0,126.0,star
426.0,2159.0,140.0,star
2200.0,1227.0,127.0,star
1115.0,2241.0,130.0,star
1425.0,1025.0,137.0,star
2019.0,1622.0,120.0,star
2141.0,1890.0,126.0,star
1272.0,287.0,148.0,star
2366.0,1966.0,148.0,star
3070.0,1918.0,125.0,star
2005.0,2966.0,162.0,star
2692.0,1403.0,153.0,star
1210.0,2773.0,141.0,star
1048.0,1879.0,131.0,star
1231.0,1868.0,129.0,star
2023.0,1211.0,125.0,star
1808.0,1970.0,117.0,star
2448.0,1267.0,133.0,star
1253.0,2942.0,138.0,star
1404.0,2251.0,132.0,star
554.0,2098.0,151.0,star
1340.0,1706.0,123.0,star
1473.0,812.0,131.0,star
950.0,1041.0,134.0,star
1303.0,1914.0,122.0,star
1863.0,835.0,151.0,star
1387.0,1107.0,126.0,star
1692.0,1349.0,122.0,star
224.0,1242.0,161.0,star
3184.0,516.0,171.0,star
1505.0,2235.0,129.0,star
1131.0,2433.0,125.0,star
1358.0,2228.0,124.0,star
1021.0,2361.0,122.0,star
1312.0,1634.0,126.0,star
761.0,2690.0,158.0,star
1845.0,3017.0,170.0,star
2635.0,1484.0,140.0,star
1870.0,1383.0,125.0,star
2275.0,1284.0,119.0,star
1859.0,960.0,124.0,star
1228.0,2590.0,125.0,star
761.0,1924.0,148.0,star
2544.0,1522.0,140.0,star
1427.0,1905.0,122.0,star
1280.0,1473.0,123.0,star
667.0,2542.0,137.0,star
1388.0,1909.0,117.0,star
1121.0,2870.0,149.0,star
1146.0,2230.0,119.0,star
895.0,901.0,137.0,star
1949.0,1513.0,118.0,star
2187.0,1794.0,124.0,star
2125.0,1382.0,119.0,star
1745.0,2296.0,127.0,star
1327.0,2062.0,139.0,star
2242.0,1695.0,123.0,star
2600.0,2701.0,133.0,star
1954.0,2199.0,123.0,star
1089.0,2649.0,153.0,star
2793.0,1210.0,156.0,star
1975.0,340.0,145.0,star
1087.0,1658.0,127.0,star
1270.0,1742.0,124.0,star
2008.0,1019.0,126.0,star
1441.0,2290.0,131.0,star
1421.0,1889.0,117.0,star
1503.0,2691.0,132.0,star
1061.0,1354.0,139.0,star
703.0,1541.0,151.0,star
621.0,2169.0,153.0,star
1287.0,2577.0,137.0,star
1407.0,942.0,148.0,star
1690.0,64.0,150.0,star
873.0,1225.0,135.0,star
1957.0,1028.0,123.0,star
1606.0,72.0,152.0,star
2893.0,1081.0,163.0,star
2200.0,1090.0,123.0,star
969.0,2312.0,126.0,star
1388.0,2320.0,131.0,star
662.0,471.0,142.0,star
1353.0,1753.0,119.0,star
1903.0,2221.0,145.0,star
953.0,2881.0,167.0,star
2177.0,474.0,155.0,star
654.0,1084.0,134.0,star
1341.0,1343.0,127.0,star
2532.0,56.0,160.0,star
833.0,2136.0,130.0,star
1210.0,2250.0,123.0,star
2318.0,700.0,156.0,star
1967.0,2187.0,138.0,star
2266.0,1453.0,120.0,star
770.0,2154.0,153.0,star
2498.0,919.0,152.0,star
2166.0,952.0,146.0,star
2004.0,1206.0,126.0,star
1344.0,2194.0,138.0,star
2734.0,1464.0,144.0,star
2538.0,1111.0,142.0,star
2407.0,1288.0,129.0,star
1350.0,1127.0,122.0,star
1126.0,2670.0,147.0,star
1285.0,1802.0,126.0,star
890.0,2038.0,157.0,star
1081.0,1672.0,122.0,star
443.0,1220.0,144.0,star
2906.0,915.0,160.0,star
981.0,1136.0,131.0,star
2364.0,951.0,134.0,star
1742.0,2040.0,117.0,star
737.0,949.0,159.0,star
1242.0,1910.0,139.0,star
822.0,1322.0,160.0,star
3152.0,365.0,120.0,star
2619.0,1265.0,142.0,star
2333.0,1181.0,132.0,star
2029.0,1474.0,119.0,star
1307.0,207.0,155.0,star
1725.0,2075.0,125.0,star
2252.0,2117.0,141.0,star
1650.0,3085.0,130.0,star
11.0,547.0,156.0,star
1197.0,882.0,151.0,star
1590.0,1354.0,125.0,star
2330.0,894.0,133.0,star
1176.0,1449.0,139.0,star
856.0,1541.0,156.0,star
2613.0,1729.0,137.0,star
1081.0,1971.0,126.0,star
1726.0,1351.0,124.0,star
2198.0,463.0,128.0,star
1609.0,2080.0,130.0,star
2003.0,2121.0,125.0,star
2145.0,764.0,137.0,star
2160.0,407.0,136.0,star
1394.0,1895.0,118.0,star
2123.0,96.0,160.0,star
2304.0,2055.0,143.0,star
895.0,1993.0,136.0,star
1505.0,549.0,119.0,star
809.0,2094.0,129.0,star
2133.0,730.0,137.0,star
1661.0,1229.0,137.0,star
1911.0,1409.0,123.0,star
1954.0,991.0,131.0,star
1429.0,1871.0,120.0,star
1660.0,945.0,137.0,star
303.0,1256.0,143.0,star
2006.0,1041.0,129.0,star
2019.0,1373.0,120.0,star
2668.0,319.0,144.0,star
1083.0,1481.0,147.0,star
1563.0,2020.0,117.0,star
288.0,1339.0,140.0,star
1562.0,1022.0,145.0,star
2307.0,1195.0,129.0,star
1380.0,1844.0,122.0,star
2078.0,1366.0,118.0,star
1340.0,1605.0,116.0,star
618.0,1385.0,136.0,star
2072.0,2944.0,147.0,star
2013.0,1245.0,119.0,star
2111.0,1345.0,116.0,star
2638.0,1659.0,143.0,star
1935.0,1455.0,128.0,star
1140.0,2348.0,136.0,star
2103.0,1173.0,123.0,star
909.0,1458.0,120.0,star
762.0,1047.0,134.0,star
500.0,2335.0,160.0,star
1327.0,1798.0,120.0,star
2387.0,2379.0,149.0,star
1889.0,213.0,140.0,star
2529.0,1811.0,143.0,star
2236.0,1893.0,134.0,star
759.0,908.0,155.0,star
49.0,605.0,164.0,star
2134.0,2695.0,155.0,star
1388.0,893.0,141.0,star
1026.0,2005.0,138.0,star
538.0,2329.0,153.0,star
1325.0,2898.0,144.0,star
717.0,2009.0,148.0,star
1236.0,881.0,151.0,star
2423.0,1306.0,134.0,star
2111.0,688.0,149.0,star
1311.0,1378.0,136.0,star
955.0,1239.0,129.0,star
1096.0,1858.0,120.0,star
805.0,2700.0,145.0,star
1766.0,1987.0,116.0,star
952.0,2394.0,126.0,star
1255.0,1793.0,125.0,star
2272.0,343.0,156.0,star
1169.0,899.0,157.0,star
1552.0,2857.0,136.0,star
906.0,2736.0,140.0,star
1016.0,2338.0,125.0,star
2098.0,1361.0,120.0,star
1180.0,773.0,144.0,star
1089.0,2165.0,128.0,star
1671.0,2078.0,130.0,star
1355.0,2793.0,160.0,star
1367.0,887.0,139.0,star
1445.0,1385.0,115.0,star
2584.0,2005.0,140.0,star
792.0,1274.0,148.0,star
595.0,581.0,123.0,star
1287.0,2110.0,131.0,star
2217.0,1049.0,128.0,star
1472.0,1132.0,140.0,star
1313.0,1996.0,127.0,star
1359.0,2291.0,117.0,star
2486.0,1471.0,136.0,star
782.0,1995.0,130.0,star
2580.0,665.0,154.0,star
1172.0,1185.0,122.0,star
242.0,844.0,175.0,star
1607.0,1335.0,118.0,star
2396.0,1131.0,131.0,star
920.0,1166.0,129.0,star
1323.0,77.0,164.0,star
2635.0,241.0,118.0,star
1023.0,828.0,147.0,star
1113.0,1528.0,122.0,star
1624.0,2802.0,154.0,star
1055.0,2749.0,145.0,star
1711.0,2298.0,122.0,star
2860.0,1078.0,156.0,star
1293.0,788.0,144.0,star
1315.0,1703.0,124.0,star
1586.0,2050.0,132.0,star
2255.0,2660.0,151.0,star
1012.0,1477.0,129.0,star
779.0,2124.0,134.0,star
853.0,1891.0,144.0,star
1283.0,1818.0,126.0,star
1675.0,938.0,136.0,star
2087.0,1467.0,114.0,star
1511.0,1298.0,115.0,star
1000.0,1974.0,139.0,star
1516.0,2416.0,136.0,star
1364.0,1954.0,129.0,star
1252.0,2601.0,128.0,star
1691.0,2813.0,134.0,star
1112.0,1582.0,126.0,star
2676.0,2520.0,165.0,star
2312.0,983.0,123.0,star
1376.0,1910.0,116.0,star
1601.0,2133.0,119.0,star
1080.0,2274.0,114.0,star
1133.0,1147.0,139.0,star
2102.0,933.0,138.0,star
1592.0,1969.0,116.0,star
2649.0,1815.0,145.0,star
2438.0,944.0,140.0,star
2954.0,1871.0,139.0,star
2088.0,1587.0,117.0,star
1178.0,1074.0,129.0,star
487.0,2202.0,161.0,star
2092.0,1374.0,123.0,star
2483.0,2555.0,160.0,star
2265.0,1848.0,129.0,star
954.0,766.0,133.0,star
660.0,2347.0,147.0,star
1539.0,1350.0,120.0,star
1604.0,1361.0,116.0,star
2411.0,1903.0,132.0,star
953.0,2363.0,129.0,star
1714.0,2087.0,124.0,star
1136.0,2120.0,117.0,star
1164.0,1039.0,123.0,star
2013.0,727.0,116.0,star
925.0,1991.0,118.0,star
1771.0,413.0,137.0,star
1303.0,1656.0,115.0,star
782.0,1147.0,130.0,star
2011.0,925.0,132.0,star
385.0,1173.0,117.0,star
2394.0,1952.0,134.0,star
1315.0,1251.0,129.0,star
2415.0,912.0,133.0,star
387.0,815.0,156.0,star
1731.0,2872.0,139.0,star
2561.0,1846.0,134.0,star
849.0,1114.0,136.0,star
2490.0,1576.0,144.0,star
1056.0,2122.0,119.0,star
786.0,1777.0,151.0,star
830.0,974.0,136.0,star
2179.0,159.0,145.0,star
2249.0,1711.0,117.0,star
1818.0,1031.0,135.0,star
1737.0,383.0,146.0,star
1879.0,946.0,128.0,star
673.0,2108.0,128.0,star
1022.0,1290.0,128.0,star
1130.0,992.0,143.0,star
2495.0,8.0,141.0,star
995.0,1285.0,134.0,star
1245.0,1921.0,119.0,star
1288.0,1754.0,117.0,star
354.0,1816.0,163.0,star
1547.0,851.0,147.0,star
2190.0,1825.0,124.0,star
2522.0,1187.0,131.0,star
1013.0,1594.0,141.0,star
2027.0,1253.0,118.0,star
1241.0,1438.0,131.0,star
1047.0,2453.0,124.0,star
700.0,2341.0,132.0,star
2026.0,1418.0,119.0,star
1601.0,1981.0,118.0,star
1812.0,1283.0,132.0,star
3184.0,1850.0,164.0,star
2250.0,1205.0,125.0,star
1028.0,631.0,158.0,star
1641.0,2275.0,126.0,star
1717.0,1331.0,122.0,star
2546.0,2664.0,146.0,star
1388.0,2221.0,119.0,star
890.0,929.0,135.0,star
2935.0,1871.0,156.0,star
1770.0,2116.0,126.0,star
1719.0,184.0,131.0,star
3136.0,1659.0,167.0,star
2411.0,1732.0,138.0,star
365.0,1913.0,119.0,star
687.0,2582.0,138.0,star
967.0,2751.0,139.0,star
2237.0,317.0,153.0,star
1559.0,2567.0,124.0,star
1835.0,2930.0,147.0,star
1084.0,2360.0,128.0,star
2425.0,2441.0,159.0,star
2585.0,1197.0,148.0,star
1248.0,1483.0,119.0,star
1264.0,2589.0,120.0,star
1921.0,841.0,149.0,star
2124.0,1331.0,120.0,star
524.0,179.0,124.0,star
619.0,2180.0,150.0,star
2323.0,1476.0,128.0,star
2270.0,2509.0,160.0,star
2538.0,1038.0,140.0,star
2168.0,753.0,124.0,star
1213.0,630.0,126.0,star
1440.0,2362.0,125.0,star
2296.0,1921.0,147.0,star
1952.0,1485.0,124.0,star
2740.0,1884.0,126.0,star
821.0,2700.0,131.0,star
2649.0,2003.0,154.0,star
2491.0,906.0,153.0,star
2197.0,1120.0,118.0,star
457.0,1225.0,138.0,star
2607.0,2542.0,153.0,star
1411.0,2103.0,124.0,star
1182.0,1028.0,148.0,star
1268.0,2068.0,119.0,star
2327.0,940.0,128.0,star
1083.0,1938.0,118.0,star
2215.0,440.0,160.0,star
642.0,1019.0,123.0,star
1297.0,1448.0,123.0,star
1330.0,1001.0,135.0,star
1803.0,2891.0,160.0,star
1677.0,1122.0,142.0,star
1428.0,2081.0,127.0,star
2383.0,1312.0,125.0,star
2161.0,1821.0,114.0,star
1218.0,2320.0,120.0,star
2226.0,909.0,133.0,star
1191.0,1951.0,125.0,star
1232.0,1897.0,135.0,star
3050.0,2355.0,161.0,star
2206.0,1983.0,125.0,star
1439.0,933.0,148.0,star
1682.0,2230.0,123.0,star
2149.0,2670.0,160.0,star
2273.0,1908.0,132.0,star
1265.0,947.0,144.0,star
898.0,997.0,144.0,star
1170.0,2324.0,120.0,star
1564.0,1361.0,112.0,star
2044.0,1302.0,120.0,star
1157.0,1902.0,124.0,star
1008.0,2001.0,132.0,star
1043.0,2486.0,132.0,star
1153.0,2560.0,116.0,star
1984.0,38.0,127.0,star
2719.0,334.0,165.0,star
802.0,1689.0,154.0,star
1285.0,847.0,123.0,star
1807.0,2270.0,132.0,star
1243.0,2079.0,123.0,star
2217.0,2834.0,159.0,star
1108.0,2218.0,120.0,star
2339.0,1970.0,134.0,star
1101.0,1556.0,125.0,star
988.0,2574.0,120.0,star
1870.0,2761.0,140.0,star
1228.0,1943.0,126.0,star
272.0,1795.0,158.0,star
879.0,2039.0,149.0,star
1716.0,61.0,153.0,star
1306.0,1437.0,120.0,star
1989.0,2123.0,128.0,star
2592.0,1361.0,122.0,star
528.0,2314.0,152.0,star
1276.0,1454.0,122.0,star
656.0,1848.0,148.0,star
1970.0,72.0,117.0,star
1171.0,2557.0,132.0,star
1813.0,1994.0,120.0,star
2259.0,316.0,128.0,star
2135.0,2052.0,122.0,star
2114.0,1935.0,125.0,star
1513.0,78.0,148.0,star
2193.0,613.0,135.0,star
2113.0,1054.0,130.0,star
1489.0,1215.0,125.0,star
962.0,2375.0,136.0,star
2379.0,769.0,156.0,star
2959.0,1264.0,122.0,star
1056.0,1846.0,123.0,star
1098.0,2105.0,120.0,star
2330.0,1528.0,124.0,star
1946.0,1351.0,117.0,star
1843.0,2056.0,124.0,star
838.0,2189.0,140.0,star
2274.0,236.0,131.0,star
2020.0,1517.0,118.0,star
1176.0,3121.0,115.0,star
327.0,1173.0,151.0,star
1430.0,973.0,133.0,star
2295.0,842.0,138.0,star
2837.0,1363.0,143.0,star
1129.0,2614.0,137.0,star
1248.0,1123.0,130.0,star
937.0,1413.0,144.0,star
1618.0,90.0,138.0,star
2103.0,708.0,130.0,star
501.0,2385.0,150.0,star
1368.0,1840.0,117.0,star
2079.0,217.0,160.0,star
840.0,1076.0,120.0,star
1313.0,2178.0,137.0,star
946.0,2229.0,139.0,star
263.0,1742.0,158.0,star
2423.0,2039.0,137.0,star
731.0,850.0,117.0,star
853.0,1047.0,131.0,star
1889.0,1479.0,116.0,star
1500.0,2049.0,125.0,star
2142.0,551.0,153.0,star
2254.0,1248.0,119.0,star
1194.0,2621.0,139.0,star
705.0,445.0,153.0,star
2010.0,668.0,140.0,star
2022.0,699.0,132.0,star
2240.0,1973.0,138.0,star
2180.0,1903.0,118.0,star
984.0,1270.0,135.0,star
1097.0,2210.0,126.0,star
1604.0,2248.0,126.0,star
1892.0,1461.0,117.0,star
1011.0,1522.0,137.0,star
1485.0,775.0,136.0,star
541.0,1133.0,137.0,star
2517.0,1780.0,134.0,star
926.0,1002.0,132.0,star
2278.0,998.0,122.0,star
1256.0,2010.0,116.0,star
1036.0,943.0,139.0,star
1100.0,2245.0,120.0,star
1489.0,2520.0,125.0,star
1320.0,1413.0,119.0,star
784.0,2879.0,116.0,star
201.0,984.0,165.0,star
741.0,2620.0,154.0,star
1146.0,1177.0,137.0,star
2906.0,2080.0,151.0,star
1855.0,2894.0,135.0,star
1040.0,1760.0,130.0,star
668.0,1937.0,132.0,star
1257.0,179.0,149.0,star
1026.0,1240.0,137.0,star
1459.0,2691.0,140.0,star
881.0,2078.0,141.0,star
1214.0,1949.0,126.0,star
1671.0,2202.0,144.0,star
1118.0,718.0,140.0,star
1064.0,1514.0,129.0,star
1274.0,200.0,115.0,star
936.0,1275.0,127.0,star
1012.0,2158.0,126.0,star
921.0,2436.0,134.0,star
1090.0,1245.0,140.0,star
639.0,1005.0,119.0,star
1252.0,2184.0,125.0,star
1099.0,2033.0,109.0,star
941.0,2275.0,125.0,star
1989.0,966.0,126.0,star
2648.0,1709.0,130.0,star
2434.0,1107.0,142.0,star
1961.0,468.0,118.0,star
1262.0,1219.0,134.0,star
1927.0,1414.0,114.0,star
2020.0,1489.0,117.0,star
1814.0,1089.0,124.0,star
1031.0,803.0,139.0,star
1105.0,1304.0,138.0,star
988.0,2358.0,125.0,star
1240.0,2044.0,117.0,star
2087.0,851.0,122.0,star
2148.0,1131.0,118.0,star
1161.0,2360.0,118.0,star
1365.0,2354.0,116.0,star
3149.0,1437.0,164.0,star
1223.0,2055.0,115.0,star
783.0,2282.0,138.0,star
170.0,331.0,141.0,star
1256.0,1431.0,123.0,star
1574.0,2173.0,130.0,star
2336.0,1483.0,127.0,star
2272.0,2794.0,155.0,star
1323.0,1147.0,117.0,star
2033.0,2855.0,141.0,star
1261.0,639.0,131.0,star
2115.0,761.0,131.0,star
2827.0,832.0,160.0,star
1793.0,2995.0,146.0,star
1182.0,1964.0,123.0,star
1358.0,1885.0,114.0,star
1458.0,2654.0,122.0,star
1990.0,383.0,144.0,star
728.0,2576.0,128.0,star
1367.0,283.0,118.0,star
2156.0,2015.0,135.0,star
2372.0,2002.0,140.0,star
2066.0,882.0,130.0,star
2936.0,1097.0,140.0,star
1106.0,2272.0,118.0,star
823.0,1033.0,131.0,star
2159.0,2916.0,144.0,star
2104.0,1111.0,124.0,star
2101.0,1155.0,115.0,star
468.0,1314.0,148.0,star
2520.0,86.0,163.0,star
831.0,2537.0,155.0,star
1419.0,2690.0,143.0,star
1906.0,1174.0,128.0,star
1848.0,2041.0,124.0,star
1234.0,1162.0,125.0,star
1746.0,2340.0,136.0,star
808.0,2659.0,136.0,star
2492.0,1511.0,126.0,star
2424.0,1283.0,120.0,star
1248.0,596.0,148.0,star
864.0,1162.0,132.0,star
1075.0,1618.0,124.0,star
1857.0,2296.0,125.0,star
769.0,1908.0,130.0,star
623.0,860.0,160.0,star
2163.0,2099.0,117.0,star
2531.0,1775.0,128.0,star
1069.0,1851.0,127.0,star
2851.0,2141.0,168.0,star
2726.0,1210.0,140.0,star
2056.0,2231.0,143.0,star
2197.0,2023.0,136.0,star
988.0,2825.0,144.0,star
1437.0,2342.0,118.0,star
768.0,2367.0,136.0,star
1686.0,2028.0,118.0,star
1290.0,1309.0,140.0,star
2618.0,1908.0,132.0,star
2282.0,2808.0,138.0,star
2198.0,2622.0,166.0,star
733.0,2662.0,157.0,star
1833.0,1418.0,115.0,star
2839.0,1990.0,154.0,star
2126.0,574.0,141.0,star
595.0,1102.0,137.0,star
1455.0,30.0,156.0,star
1858.0,1376.0,116.0,star
1793.0,1395.0,110.0,star
2595.0,1798.0,125.0,star
1325.0,1858.0,118.0,star
2390.0,1199.0,120.0,star
1472.0,2976.0,147.0,star
913.0,2679.0,151.0,star
1706.0,2933.0,130.0,star
1085.0,1914.0,117.0,star
1865.0,690.0,131.0,star
1295.0,1896.0,131.0,star
2016.0,1305.0,111.0,star
2776.0,1202.0,134.0,star
2805.0,1550.0,131.0,star
2311.0,345.0,151.0,star
1124.0,2123.0,116.0,star
2630.0,1545.0,130.0,star
2700.0,1642.0,141.0,star
1275.0,52.0,133.0,star
1899.0,299.0,141.0,star
768.0,1146.0,132.0,star
1110.0,2130.0,118.0,star
2901.0,1273.0,150.0,star
2249.0,1073.0,118.0,star
1485.0,1983.0,119.0,star
1324.0,2592.0,135.0,star
819.0,2025.0,139.0,star
1360.0,1827.0,114.0,star
801.0,2157.0,151.0,star
1484.0,2194.0,115.0,star
1701.0,2105.0,124.0,star
1196.0,2286.0,122.0,star
2636.0,324.0,138.0,star
1350.0,1779.0,111.0,star
1434.0,1935.0,120.0,star
1048.0,1148.0,120.0,star
1011.0,1145.0,133.0,star
2136.0,1984.0,130.0,star
1775.0,2875.0,141.0,star
1559.0,255.0,155.0,star
951.0,783.0,111.0,star
2331.0,1788.0,126.0,star
2926.0,831.0,167.0,star
1736.0,171.0,140.0,star
2233.0,1232.0,112.0,star
1886.0,1080.0,117.0,star
1480.0,1292.0,117.0,star
1455.0,1955.0,116.0,star
1964.0,1002.0,118.0,star
1174.0,1227.0,127.0,star
2151.0,230.0,148.0,star
1658.0,1284.0,126.0,star
899.0,1313.0,138.0,star
1354.0,236.0,130.0,star
2642.0,1205.0,134.0,star
1300.0,1670.0,112.0,star
1642.0,1052.0,133.0,star
1855.0,1411.0,114.0,star
2457.0,1611.0,132.0,star
2617.0,1777.0,141.0,star
1071.0,1771.0,117.0,star
2886.0,268.0,151.0,star
1692.0,2377.0,134.0,star
2232.0,457.0,128.0,star
1709.0,1262.0,131.0,star
1963.0,563.0,132.0,star
741.0,932.0,147.0,star
163.0,1522.0,136.0,star
1441.0,2435.0,111.0,star
2523.0,2621.0,151.0,star
1866.0,1418.0,110.0,star
1994.0,1444.0,112.0,star
1131.0,1443.0,133.0,star
1041.0,1717.0,118.0,star
1852.0,220.0,139.0,star
2555.0,978.0,116.0,star
1385.0,1355.0,124.0,star
1115.0,1477.0,123.0,star
2159.0,1145.0,112.0,star
1133.0,1164.0,136.0,star
1645.0,976.0,140.0,star
1001.0,2043.0,127.0,star
1271.0,1402.0,127.0,star
1444.0,2623.0,131.0,star
1528.0,1314.0,111.0,star
2854.0,2028.0,152.0,star
1733.0,1040.0,126.0,star
2224.0,1965.0,128.0,star
772.0,1159.0,140.0,star
2848.0,2039.0,129.0,star
953.0,2459.0,120.0,star
1851.0,2252.0,127.0,star
1845.0,1116.0,124.0,star
2756.0,286.0,165.0,star
2331.0,1592.0,126.0,star
964.0,1223.0,137.0,star
2907.0,333.0,167.0,star
2233.0,2481.0,111.0,star
1915.0,2231.0,125.0,star
3085.0,1901.0,156.0,star
2026.0,2774.0,114.0,star
939.0,1056.0,127.0,star
1621.0,110.0,136.0,star
1896.0,1339.0,116.0,star
2011.0,1166.0,116.0,star
1262.0,2898.0,147.0,star
1431.0,2269.0,124.0,star
2650.0,1801.0,137.0,star
1992.0,2149.0,115.0,star
1061.0,1708.0,123.0,star
2044.0,865.0,132.0,star
788.0,1802.0,145.0,star
2082.0,956.0,122.0,star
1479.0,1069.0,127.0,star
2420.0,1069.0,135.0,star
1168.0,2280.0,115.0,star
2154.0,420.0,125.0,star
983.0,2733.0,126.0,star
1930.0,2152.0,134.0,star
380.0,1789.0,152.0,star
2397.0,2021.0,139.0,star
2354.0,448.0,116.0,star
911.0,768.0,143.0,star
2052.0,560.0,124.0,star
1140.0,445.0,156.0,star
702.0,1616.0,141.0,star
1160.0,1145.0,133.0,star
1453.0,1310.0,115.0,star
368.0,1490.0,145.0,star
2082.0,1065.0,127.0,star
1456.0,2243.0,120.0,star
1363.0,719.0,136.0,star
2215.0,1844.0,110.0,star
1685.0,2119.0,109.0,star
2146.0,2211.0,137.0,star
1261.0,719.0,128.0,star
2819.0,1492.0,138.0,star
1592.0,2563.0,138.0,star
2733.0,647.0,148.0,star
2004.0,2096.0,124.0,star
789.0,2269.0,129.0,star
1830.0,1381.0,116.0,star
1253.0,2588.0,125.0,star
1055.0,2480.0,134.0,star
1992.0,723.0,136.0,star
1730.0,2923.0,115.0,star
1457.0,2486.0,118.0,star
1533.0,2369.0,133.0,star
1810.0,1323.0,119.0,star
510.0,2439.0,141.0,star
1907.0,312.0,137.0,star
1347.0,1832.0,112.0,star
1899.0,1060.0,122.0,star
1468.0,2610.0,122.0,star
1548.0,1993.0,114.0,star
705.0,2371.0,138.0,star
1529.0,3058.0,149.0,star
80.0,2025.0,117.0,star
1397.0,1292.0,114.0,star
1521.0,798.0,135.0,star
1082.0,1878.0,117.0,star
1257.0,2358.0,118.0,star
1542.0,69.0,131.0,star
872.0,1714.0,135.0,star
677.0,369.0,144.0,star
1193.0,1024.0,131.0,star
1344.0,1949.0,111.0,star
743.0,2254.0,129.0,star
2381.0,1593.0,131.0,star
1642.0,423.0,135.0,star
1127.0,2510.0,120.0,star
2428.0,1797.0,130.0,star
1944.0,2248.0,129.0,star
2253.0,1846.0,120.0,star
1727.0,2847.0,115.0,star
2402.0,2060.0,144.0,star
1337.0,1786.0,114.0,star
1739.0,1366.0,116.0,star
1995.0,522.0,128.0,star
1713.0,2110.0,112.0,star
1926.0,565.0,130.0,star
1156.0,2466.0,122.0,star
2924.0,2932.0,123.0,star
2088.0,1950.0,111.0,star
1976.0,1234.0,117.0,star
2286.0,519.0,151.0,star
2074.0,1245.0,112.0,star
1021.0,2145.0,110.0,star
1985.0,1321.0,112.0,star
358.0,1269.0,128.0,star
2817.0,1903.0,149.0,star
585.0,1994.0,136.0,star
1863.0,2079.0,122.0,star
2949.0,1172.0,140.0,star
1785.0,1343.0,116.0,star
1293.0,2069.0,124.0,star
963.0,2348.0,125.0,star
1994.0,1055.0,119.0,star
1752.0,1380.0,114.0,star
1550.0,1335.0,114.0,star
2335.0,2141.0,149.0,star
485.0,2242.0,148.0,star
1709.0,1302.0,132.0,star
2629.0,1731.0,137.0,star
2411.0,1091.0,129.0,star
1756.0,210.0,136.0,star
1135.0,1532.0,115.0,star
2682.0,2482.0,163.0,star
1178.0,2501.0,115.0,star
2282.0,563.0,144.0,star
1694.0,2483.0,127.0,star
2115.0,723.0,109.0,star
2045.0,777.0,132.0,star
2606.0,895.0,145.0,star
2574.0,2647.0,136.0,star
1174.0,1390.0,130.0,star
1359.0,1804.0,111.0,star
